1.28909e+13	0
1.26127e+13	0
1.24781e+13	0
1.23179e+13	0
1.23106e+13	0
1.22878e+13	0
1.22752e+13	0
1.22724e+13	0
1.22518e+13	0
1.22461e+13	0
1.22222e+13	0
1.22195e+13	0
1.21965e+13	0
1.21869e+13	0
1.21717e+13	0
1.21689e+13	0
1.21556e+13	0
1.21319e+13	0
1.21261e+13	0
1.21129e+13	0
1.20982e+13	0
1.2077e+13	0
1.20683e+13	0
1.20628e+13	0
1.20399e+13	0
1.20342e+13	0
1.1911e+13	0
1.19264e+13	0
1.1931e+13	0
1.20114e+13	0
1.19733e+13	0
1.19782e+13	0
1.19865e+13	0
1.19989e+13	0
1.20015e+13	0
2.57677e+10	1.64123e+09
2.57677e+10	-1.64123e+09
1.19037e+13	0
1.18821e+13	0
1.18767e+13	0
1.18664e+13	0
1.18463e+13	0
1.18588e+13	0
1.18348e+13	0
1.1832e+13	0
1.18305e+13	0
1.18032e+13	0
1.1779e+13	0
1.17801e+13	0
1.17583e+13	0
1.17479e+13	0
1.17443e+13	0
1.17228e+13	0
1.17147e+13	0
1.17086e+13	0
1.16828e+13	6.14696e+08
1.16828e+13	-6.14696e+08
1.16656e+13	0
1.16491e+13	0
1.16434e+13	0
1.16446e+13	0
1.16247e+13	2.63552e+09
1.16247e+13	-2.63552e+09
1.16059e+13	0
1.15997e+13	0
1.1587e+13	0
1.15771e+13	0
1.15566e+13	0
1.15458e+13	2.04094e+09
1.15458e+13	-2.04094e+09
1.15391e+13	0
1.1517e+13	0
1.14757e+13	0
1.14665e+13	0
1.14523e+13	0
1.14509e+13	0
1.14421e+13	0
1.14292e+13	0
1.14185e+13	0
1.14123e+13	0
1.13933e+13	0
1.14363e+13	6.32734e+08
1.14363e+13	-6.32734e+08
1.1371e+13	0
1.13767e+13	0
1.13811e+13	0
1.1345e+13	0
1.13597e+13	0
1.1322e+13	0
1.13126e+13	0
1.12979e+13	0
1.1272e+13	3.14013e+09
1.1272e+13	-3.14013e+09
1.10728e+13	0
1.12528e+13	0
1.10955e+13	0
1.12401e+13	0
1.12253e+13	0
1.11124e+13	0
1.11262e+13	0
1.11382e+13	0
1.11361e+13	0
1.11549e+13	0
1.11647e+13	0
1.12134e+13	0
1.118e+13	0
1.11724e+13	0
1.12053e+13	4.84831e+08
1.12053e+13	-4.84831e+08
1.11979e+13	0
1.11892e+13	0
1.11912e+13	0
-2.24967e+12	0
-2.24341e+12	0
-2.2043e+12	0
-2.20984e+12	0
-2.20915e+12	0
-2.18708e+12	0
-2.16211e+12	0
-2.15125e+12	0
-2.13519e+12	0
-2.12668e+12	0
-2.13062e+12	0
-2.11013e+12	0
-2.09608e+12	0
-2.09034e+12	0
-2.06749e+12	0
-2.04059e+12	0
-2.03601e+12	0
-2.02166e+12	0
-2.01863e+12	0
-2.01678e+12	0
-2.00555e+12	0
-1.99754e+12	0
-1.98801e+12	0
-1.96943e+12	0
1.10629e+13	8.85743e+08
1.10629e+13	-8.85743e+08
1.10512e+13	0
1.10361e+13	1.62432e+09
1.10361e+13	-1.62432e+09
1.10076e+13	0
1.09991e+13	0
1.09883e+13	8.75939e+09
1.09883e+13	-8.75939e+09
1.09792e+13	0
1.09577e+13	0
1.09747e+13	0
1.07617e+13	0
1.09508e+13	0
1.09371e+13	0
1.09316e+13	0
1.09478e+13	0
1.07667e+13	0
1.07915e+13	0
1.09144e+13	0
1.09059e+13	0
1.08106e+13	0
1.083e+13	0
1.07846e+13	0
1.08209e+13	0
1.08654e+13	7.83788e+09
1.08654e+13	-7.83788e+09
1.08507e+13	0
1.08905e+13	0
1.0887e+13	0
1.08684e+13	0
1.07793e+13	0
1.08425e+13	0
-1.94316e+12	0
-1.92596e+12	0
-1.92158e+12	0
-1.91106e+12	0
-1.90413e+12	0
-1.8941e+12	0
-1.88035e+12	0
-1.86392e+12	0
-1.86823e+12	0
-1.84514e+12	0
-1.85374e+12	0
-1.81701e+12	0
-1.80557e+12	0
-1.79194e+12	0
-1.81415e+12	0
-1.78332e+12	0
-1.76584e+12	0
-1.77039e+12	0
1.07306e+13	0
1.07436e+13	0
1.07379e+13	0
1.07057e+13	0
1.07042e+13	0
1.05427e+13	2.5636e+09
1.05427e+13	-2.5636e+09
1.06892e+13	0
1.06776e+13	0
1.05651e+13	6.66705e+09
