-8e-05	-8e-05	-1.77922e-16
-8e-05	-7.6e-05	-1.57257e-16
-8e-05	-7.2e-05	-1.28377e-16
-8e-05	-6.8e-05	3.68331e-16
-8e-05	-6.4e-05	-1.01109e-16
-8e-05	-6e-05	-5.70925e-17
-8e-05	-5.6e-05	-4.35408e-18
-8e-05	-5.2e-05	-3.76323e-17
-8e-05	-4.8e-05	-1.1052e-16
-8e-05	-4.4e-05	-9.20386e-17
-8e-05	-4e-05	4.41487e-17
-8e-05	-3.6e-05	-6.08761e-17
-8e-05	-3.2e-05	-5.8717e-17
-8e-05	-2.8e-05	4.89038e-17
-8e-05	-2.4e-05	-2.37345e-18
-8e-05	-2e-05	1.09569e-16
-8e-05	-1.6e-05	-2.82544e-18
-8e-05	-1.2e-05	-1.22199e-17
-8e-05	-8e-06	-6.85924e-17
-8e-05	-4e-06	-4.00902e-18
-8e-05	0	-3.59693e-19
-8e-05	4e-06	2.41257e-17
-8e-05	8e-06	-3.41867e-18
-8e-05	1.2e-05	2.36456e-18
-8e-05	1.6e-05	1.53198e-18
-8e-05	2e-05	-4.19019e-17
-8e-05	2.4e-05	4.10248e-17
-8e-05	2.8e-05	-6.77035e-17
-8e-05	3.2e-05	-1.32807e-17
-8e-05	3.6e-05	-9.07014e-17
-8e-05	4e-05	-3.15197e-17
-8e-05	4.4e-05	-9.20794e-19
-8e-05	4.8e-05	-4.31366e-19
-8e-05	5.2e-05	-3.26889e-17
-8e-05	5.6e-05	4.04979e-17
-8e-05	6e-05	-4.70802e-17
-8e-05	6.4e-05	-5.76558e-17
-8e-05	6.8e-05	-6.7961e-17
-8e-05	7.2e-05	-3.53859e-17
-8e-05	7.6e-05	-1.28941e-16
-7.6e-05	-8e-05	-2.2444e-16
-7.6e-05	-7.6e-05	-3.06813e-16
-7.6e-05	-7.2e-05	-6.7947e-17
-7.6e-05	-6.8e-05	-4.10701e-17
-7.6e-05	-6.4e-05	4.60877e-17
-7.6e-05	-6e-05	-9.71249e-17
-7.6e-05	-5.6e-05	1.14978e-18
-7.6e-05	-5.2e-05	-9.8156e-17
-7.6e-05	-4.8e-05	-6.46635e-17
-7.6e-05	-4.4e-05	6.27487e-17
-7.6e-05	-4e-05	-3.68465e-18
-7.6e-05	-3.6e-05	-2.69601e-17
-7.6e-05	-3.2e-05	2.49017e-17
-7.6e-05	-2.8e-05	-9.49765e-17
-7.6e-05	-2.4e-05	-6.03084e-17
-7.6e-05	-2e-05	-2.28896e-17
-7.6e-05	-1.6e-05	-4.22566e-17
-7.6e-05	-1.2e-05	-3.78903e-17
-7.6e-05	-8e-06	-1.6701e-17
-7.6e-05	-4e-06	-1.23331e-17
-7.6e-05	0	-3.69353e-17
-7.6e-05	4e-06	7.49466e-19
-7.6e-05	8e-06	5.38676e-17
-7.6e-05	1.2e-05	-6.23503e-18
-7.6e-05	1.6e-05	-5.38222e-17
-7.6e-05	2e-05	-1.99545e-17
-7.6e-05	2.4e-05	-1.78551e-16
-7.6e-05	2.8e-05	4.31033e-17
-7.6e-05	3.2e-05	-1.05071e-16
-7.6e-05	3.6e-05	3.02534e-16
-7.6e-05	4e-05	-6.57208e-17
-7.6e-05	4.4e-05	-1.81447e-18
-7.6e-05	4.8e-05	-1.32304e-18
-7.6e-05	5.2e-05	-1.20414e-16
-7.6e-05	5.6e-05	4.66052e-17
-7.6e-05	6e-05	4.17218e-17
-7.6e-05	6.4e-05	-3.28693e-16
-7.6e-05	6.8e-05	1.41787e-16
-7.6e-05	7.2e-05	2.69307e-16
-7.6e-05	7.6e-05	-3.58022e-16
-7.2e-05	-8e-05	-3.15699e-17
-7.2e-05	-7.6e-05	-6.3328e-16
-7.2e-05	-7.2e-05	3.26615e-17
-7.2e-05	-6.8e-05	4.12008e-17
-7.2e-05	-6.4e-05	-2.32758e-16
-7.2e-05	-6e-05	-1.22356e-16
-7.2e-05	-5.6e-05	-6.84947e-17
-7.2e-05	-5.2e-05	6.24986e-17
-7.2e-05	-4.8e-05	1.83116e-16
-7.2e-05	-4.4e-05	-3.22287e-17
-7.2e-05	-4e-05	-4.14922e-16
-7.2e-05	-3.6e-05	9.17813e-17
-7.2e-05	-3.2e-05	-1.71465e-16
-7.2e-05	-2.8e-05	-8.2778e-17
-7.2e-05	-2.4e-05	-2.11524e-16
-7.2e-05	-2e-05	-2.46408e-16
-7.2e-05	-1.6e-05	-7.85443e-17
-7.2e-05	-1.2e-05	-1.40992e-16
-7.2e-05	-8e-06	-3.3344e-17
-7.2e-05	-4e-06	-5.03987e-16
-7.2e-05	0	-2.55659e-16
-7.2e-05	4e-06	-1.42753e-16
-7.2e-05	8e-06	2.70277e-16
-7.2e-05	1.2e-05	-1.61323e-16
-7.2e-05	1.6e-05	1.17743e-16
-7.2e-05	2e-05	-2.04698e-17
-7.2e-05	2.4e-05	-8.89839e-17
-7.2e-05	2.8e-05	7.50519e-17
-7.2e-05	3.2e-05	-1.46044e-16
-7.2e-05	3.6e-05	-1.26388e-16
-7.2e-05	4e-05	1.04222e-16
-7.2e-05	4.4e-05	1.98251e-16
-7.2e-05	4.8e-05	2.74131e-16
-7.2e-05	5.2e-05	8.36354e-17
-7.2e-05	5.6e-05	1.85075e-18
-7.2e-05	6e-05	-8.68419e-17
-7.2e-05	6.4e-05	2.12161e-17
-7.2e-05	6.8e-05	-2.12371e-16
-7.2e-05	7.2e-05	-2.53118e-16
-7.2e-05	7.6e-05	5.99315e-17
-6.8e-05	-8e-05	-2.18444e-17
-6.8e-05	-7.6e-05	-5.96315e-16
-6.8e-05	-7.2e-05	3.41808e-16
-6.8e-05	-6.8e-05	-6.55714e-17
-6.8e-05	-6.4e-05	2.57602e-16
-6.8e-05	-6e-05	2.00067e-16
-6.8e-05	-5.6e-05	2.33497e-16
-6.8e-05	-5.2e-05	-2.62759e-16
-6.8e-05	-4.8e-05	1.99471e-16
-6.8e-05	-4.4e-05	-6.37646e-17
-6.8e-05	-4e-05	-9.50104e-16
-6.8e-05	-3.6e-05	-1.2831e-16
-6.8e-05	-3.2e-05	-1.81657e-16
-6.8e-05	-2.8e-05	2.4331e-16
-6.8e-05	-2.4e-05	1.10666e-16
-6.8e-05	-2e-05	-1.98208e-16
-6.8e-05	-1.6e-05	-5.59588e-18
-6.8e-05	-1.2e-05	3.17404e-16
-6.8e-05	-8e-06	-3.52565e-17
-6.8e-05	-4e-06	3.32794e-17
-6.8e-05	0	-3.27021e-17
-6.8e-05	4e-06	1.0062e-17
-6.8e-05	8e-06	-1.31434e-16
-6.8e-05	1.2e-05	5.42381e-17
-6.8e-05	1.6e-05	-1.62789e-16
-6.8e-05	2e-05	7.09796e-17
-6.8e-05	2.4e-05	-2.09649e-16
-6.8e-05	2.8e-05	2.94551e-17
-6.8e-05	3.2e-05	-7.84341e-17
-6.8e-05	3.6e-05	5.57213e-17
-6.8e-05	4e-05	-1.01123e-16
-6.8e-05	4.4e-05	1.19312e-16
-6.8e-05	4.8e-05	-9.15753e-17
-6.8e-05	5.2e-05	-7.89618e-17
-6.8e-05	5.6e-05	1.05294e-18
-6.8e-05	6e-05	-7.90188e-17
-6.8e-05	6.4e-05	-3.59807e-18
-6.8e-05	6.8e-05	-3.69565e-20
-6.8e-05	7.2e-05	-9.42302e-17
-6.8e-05	7.6e-05	3.63451e-17
-6.4e-05	-8e-05	-9.20588e-17
-6.4e-05	-7.6e-05	5.68592e-17
-6.4e-05	-7.2e-05	-9.01855e-17
-6.4e-05	-6.8e-05	8.2978e-17
-6.4e-05	-6.4e-05	1.10205e-16
-6.4e-05	-6e-05	-1.4276e-16
-6.4e-05	-5.6e-05	-2.73546e-17
-6.4e-05	-5.2e-05	-2.28014e-16
-6.4e-05	-4.8e-05	-6.99547e-18
-6.4e-05	-4.4e-05	4.61388e-17
-6.4e-05	-4e-05	4.61378e-17
-6.4e-05	-3.6e-05	1.49858e-17
-6.4e-05	-3.2e-05	-1.45981e-17
-6.4e-05	-2.8e-05	-1.57513e-18
-6.4e-05	-2.4e-05	7.11519e-18
-6.4e-05	-2e-05	-5.13733e-17
-6.4e-05	-1.6e-05	1.291e-17
-6.4e-05	-1.2e-05	-1.40239e-17
-6.4e-05	-8e-06	-1.60128e-17
-6.4e-05	-4e-06	-6.5138e-17
-6.4e-05	0	1.74803e-17
-6.4e-05	4e-06	-1.12997e-16
-6.4e-05	8e-06	-2.6849e-17
-6.4e-05	1.2e-05	-1.2036e-16
-6.4e-05	1.6e-05	3.7957e-17
-6.4e-05	2e-05	-1.37668e-16
-6.4e-05	2.4e-05	-1.364e-17
-6.4e-05	2.8e-05	-2.09492e-16
-6.4e-05	3.2e-05	7.11019e-17
-6.4e-05	3.6e-05	-1.35575e-16
-6.4e-05	4e-05	1.89488e-17
-6.4e-05	4.4e-05	-7.34399e-19
-6.4e-05	4.8e-05	8.89741e-17
-6.4e-05	5.2e-05	-5.87889e-17
-6.4e-05	5.6e-05	-6.63833e-17
-6.4e-05	6e-05	2.21475e-18
-6.4e-05	6.4e-05	-1.11091e-16
-6.4e-05	6.8e-05	-3.62939e-17
-6.4e-05	7.2e-05	-5.91559e-17
-6.4e-05	7.6e-05	3.69688e-17
-6e-05	-8e-05	-2.62015e-17
-6e-05	-7.6e-05	-7.16096e-18
-6e-05	-7.2e-05	1.5861e-17
-6e-05	-6.8e-05	9.37908e-17
-6e-05	-6.4e-05	-1.86001e-16
-6e-05	-6e-05	-2.643e-17
-6e-05	-5.6e-05	-1.94406e-16
-6e-05	-5.2e-05	1.15797e-16
-6e-05	-4.8e-05	-7.2741e-17
-6e-05	-4.4e-05	1.23663e-16
-6e-05	-4e-05	3.25653e-17
-6e-05	-3.6e-05	3.37532e-17
-6e-05	-3.2e-05	-4.57611e-18
-6e-05	-2.8e-05	4.58499e-18
-6e-05	-2.4e-05	-8.86623e-17
-6e-05	-2e-05	-2.83627e-17
-6e-05	-1.6e-05	-4.04621e-17
-6e-05	-1.2e-05	-1.74447e-17
-6e-05	-8e-06	-6.88952e-17
-6e-05	-4e-06	-2.30369e-17
-6e-05	0	-9.93539e-17
-6e-05	4e-06	3.89073e-17
-6e-05	8e-06	-1.04965e-16
-6e-05	1.2e-05	-4.98107e-19
-6e-05	1.6e-05	-7.95291e-17
-6e-05	2e-05	1.15126e-17
-6e-05	2.4e-05	-5.43991e-17
-6e-05	2.8e-05	-3.40438e-17
-6e-05	3.2e-05	-2.13428e-16
-6e-05	3.6e-05	4.04854e-17
-6e-05	4e-05	-7.40727e-17
-6e-05	4.4e-05	3.0735e-17
-6e-05	4.8e-05	1.90576e-17
-6e-05	5.2e-05	4.23303e-17
-6e-05	5.6e-05	2.80858e-17
-6e-05	6e-05	-1.17018e-16
-6e-05	6.4e-05	-7.997e-18
-6e-05	6.8e-05	-1.09225e-16
-6e-05	7.2e-05	6.60791e-17
-6e-05	7.6e-05	-1.30195e-16
-5.6e-05	-8e-05	2.09811e-17
-5.6e-05	-7.6e-05	1.25031e-17
-5.6e-05	-7.2e-05	6.27557e-17
-5.6e-05	-6.8e-05	-1.86557e-16
-5.6e-05	-6.4e-05	4.31042e-17
-5.6e-05	-6e-05	-2.23287e-16
-5.6e-05	-5.6e-05	1.3388e-16
-5.6e-05	-5.2e-05	-1.28822e-16
-5.6e-05	-4.8e-05	1.68082e-16
-5.6e-05	-4.4e-05	1.15545e-16
-5.6e-05	-4e-05	1.15243e-16
-5.6e-05	-3.6e-05	1.36476e-17
-5.6e-05	-3.2e-05	3.45053e-17
-5.6e-05	-2.8e-05	-1.45078e-17
-5.6e-05	-2.4e-05	4.39681e-17
-5.6e-05	-2e-05	-1.07537e-16
-5.6e-05	-1.6e-05	-6.89291e-18
-5.6e-05	-1.2e-05	2.49444e-17
-5.6e-05	-8e-06	-2.46042e-17
-5.6e-05	-4e-06	-5.43949e-17
-5.6e-05	0	3.6188e-18
-5.6e-05	4e-06	-8.0761e-17
-5.6e-05	8e-06	-1.48946e-17
-5.6e-05	1.2e-05	-1.21802e-16
-5.6e-05	1.6e-05	8.8826e-17
-5.6e-05	2e-05	-1.09194e-16
-5.6e-05	2.4e-05	3.52759e-17
-5.6e-05	2.8e-05	2.4402e-17
-5.6e-05	3.2e-05	2.58495e-17
-5.6e-05	3.6e-05	-1.72327e-16
-5.6e-05	4e-05	-3.02744e-17
-5.6e-05	4.4e-05	4.21142e-20
-5.6e-05	4.8e-05	7.41574e-17
-5.6e-05	5.2e-05	5.14011e-17
-5.6e-05	5.6e-05	7.49249e-17
-5.6e-05	6e-05	3.82418e-17
-5.6e-05	6.4e-05	-1.54006e-16
-5.6e-05	6.8e-05	7.84128e-17
-5.6e-05	7.2e-05	-1.54195e-16
-5.6e-05	7.6e-05	-2.40365e-17
-5.2e-05	-8e-05	-1.18827e-16
-5.2e-05	-7.6e-05	5.78058e-17
-5.2e-05	-7.2e-05	-2.55315e-16
-5.2e-05	-6.8e-05	3.81236e-17
-5.2e-05	-6.4e-05	-2.16961e-16
-5.2e-05	-6e-05	8.24034e-17
-5.2e-05	-5.6e-05	-6.94665e-17
-5.2e-05	-5.2e-05	1.40319e-16
-5.2e-05	-4.8e-05	1.85003e-16
-5.2e-05	-4.4e-05	1.79646e-16
-5.2e-05	-4e-05	5.03773e-17
-5.2e-05	-3.6e-05	8.81298e-17
-5.2e-05	-3.2e-05	-8.52455e-18
-5.2e-05	-2.8e-05	8.8231e-17
-5.2e-05	-2.4e-05	-8.24596e-17
-5.2e-05	-2e-05	7.88331e-17
-5.2e-05	-1.6e-05	1.95011e-17
-5.2e-05	-1.2e-05	-4.00231e-17
-5.2e-05	-8e-06	-6.34072e-17
-5.2e-05	-4e-06	-3.07735e-17
-5.2e-05	0	-3.96887e-17
-5.2e-05	4e-06	-2.03371e-17
-5.2e-05	8e-06	-4.54729e-17
-5.2e-05	1.2e-05	-1.92731e-17
-5.2e-05	1.6e-05	-6.53982e-17
-5.2e-05	2e-05	4.79598e-17
-5.2e-05	2.4e-05	-8.63074e-17
-5.2e-05	2.8e-05	5.0788e-17
-5.2e-05	3.2e-05	3.37169e-17
-5.2e-05	3.6e-05	-3.11962e-18
-5.2e-05	4e-05	-7.31929e-17
-5.2e-05	4.4e-05	4.532e-17
-5.2e-05	4.8e-05	1.24383e-16
-5.2e-05	5.2e-05	2.04241e-16
-5.2e-05	5.6e-05	5.27216e-17
